# ASCII text file containing parameters from LOADEST regression models for water-quality constituents 
# (excluding pesticides) analyzed by the USGS National Stream Quality Accounting Network (1996-2000) 
# File is tab-delimited; missing fields are denoted by a period (.)
# The first header contains column names
# The second header contains column formats
# Basin = Basin code
#            miss = Mississippi Basin
#            riog = Rio Grande Basin
#            colo = Colorado Basin
#            colum = Columbia Basin
# Station = Water-quality station number
# Begin = First water year of model period (September-October)
#   Note that the last water year of model period is always 2000
# Parameter = WATSTORE code
# Model = TRUE where data were sufficient for LOADEST to generate a model; 
#         FALSE where data were insufficient for LOADEST to generate a model
# Convergence obtained when successive parameter estimates differ by less than a given tolerance (see Methods for details)
# Converge = TRUE where data were sufficient for LOADEST model to converge;
#            FALSE where data were insufficient for LOADEST model to converge
# N obs = Total number of observations
# N detects = Number of uncensored values
# Mean = Mean load for model period, in pounds per day
# Std = Standard deviation for model period, in pounds per day
# Remaining columns contain parameters as appropriate for regression models from LOADEST
# Units for flow = cubic feet per second
# Flow coefficients relate to median-centered flow, to reduct multicolinearity of flow and squared flow terms
# Median flow is calculated for each solute, based on flow values for days where there is a non-missing concentration
# The median-centered flow is then calculated by:  ln(mean daily flow) minus ln(median flow)
# Note that, because of missing values for individual solutes, the median flow may vary by solute for the same station
# Dectime defined as fractional calendar year minus 1995, i.e. normalized to 1995
#
Basin	Station	Begin	Parameter	Model	Converge	N obs	N detects	Mean	Std	Intercept	ln(flow)	ln(flow)**2	sin(dectime*2*pi)	cos(dectime*2*pi)	dectime
colo	09421500	1996	01040	TRUE	TRUE	19	17	130	11	5.361	0.87375	-2.1965	0	0	-0.13939
colo	09421500	1996	01046	FALSE	FALSE	31	0	.	.	.	.	.	.	.	.
colo	09421500	1996	01049	FALSE	FALSE	19	0	.	.	.	.	.	.	.	.
colo	09421500	1996	01056	FALSE	FALSE	19	0	.	.	.	.	.	.	.	.
colo	09421500	1996	01060	TRUE	TRUE	19	19	390	8	6.1501	0.99981	0	0	0	-0.041928
colo	09421500	1996	01065	TRUE	TRUE	19	18	110	8	5.5166	0.8314	-1.4916	0	0	-0.33107
colo	09421500	1996	01075	FALSE	FALSE	19	0	.	.	.	.	.	.	.	.
colo	09421500	1996	01080	TRUE	TRUE	31	31	80000	590	11.581	1.0235	0	0	0	-0.034837
colo	09421500	1996	01085	FALSE	FALSE	31	0	.	.	.	.	.	.	.	.
colo	09421500	1996	01095	FALSE	FALSE	19	0	.	.	.	.	.	.	.	.
colo	09421500	1996	01106	FALSE	FALSE	19	2	.	.	.	.	.	.	.	.
colo	09421500	1996	01130	TRUE	TRUE	31	31	3200	29	8.4065	0.97672	0	0.016824	-0.037518	-0.054181
colo	09421500	1996	01145	TRUE	TRUE	31	28	170	5	5.2795	0.97972	0	0	0	0
colo	09421500	1996	22703	TRUE	TRUE	19	19	330	7	5.985	0.77207	-0.25452	0.090285	-0.0084082	-0.034934
colo	09421500	1996	29801	TRUE	TRUE	31	31	11000000	29000	16.427	0.97203	0	0.0005297	-0.0082813	0
colo	09421500	1996	39086	TRUE	TRUE	31	31	10000000	110000	16.367	0.99224	0	-0.029209	-0.016008	0
colo	09421500	1996	70300	TRUE	TRUE	31	31	50000000	180000	18.027	1.0097	0	0	0	-0.041704
colo	09421500	1996	80154	TRUE	TRUE	25	25	900000	260000	13.277	-0.30592	0	0.71031	-0.4377	0
colo	09429490	1997	00452	FALSE	FALSE	3	3	.	.	.	.	.	.	.	.
colo	09429490	1997	00453	TRUE	TRUE	25	25	9700000	64000	16.141	0.96196	0.22368	0.00051641	-0.033291	0.0093708
colo	09429490	1997	00608	TRUE	TRUE	25	8	1700	190	7.1882	0.8875	0	0	0	0
colo	09429490	1997	00613	TRUE	TRUE	25	7	710	300	7.0981	1.314	0	-0.26672	0.49939	-0.24345
colo	09429490	1997	00623	TRUE	TRUE	25	18	8500	330	9.1744	0.90038	-0.47574	0	0	0
colo	09429490	1997	00625	TRUE	TRUE	25	20	12000	520	9.3627	1.1569	0	0	0	0.031639
colo	09429490	1997	00631	TRUE	TRUE	25	25	12000	290	9.5663	0.72212	-1.2661	0.073383	0.28082	0
colo	09429490	1997	00665	TRUE	TRUE	25	14	1800	260	7.2983	2.4135	0	0	0	0
colo	09429490	1997	00666	FALSE	FALSE	25	1	.	.	.	.	.	.	.	.
colo	09429490	1997	00671	TRUE	TRUE	25	11	160	91	4.4472	1.539	0	0	0	0
colo	09429490	1997	00915	TRUE	TRUE	25	25	4300000	26000	15.359	0.91897	0.095463	0	0	0
colo	09429490	1997	00925	TRUE	TRUE	25	25	1500000	10000	14.352	0.93637	0.17579	0	0	-0.0075953
colo	09429490	1997	00930	TRUE	TRUE	25	25	5700000	50000	15.7	0.78588	0	-0.029141	0.003299	-0.01848
colo	09429490	1997	00935	TRUE	TRUE	25	25	240000	2000	12.565	0.94864	0	0	0	-0.027362
colo	09429490	1997	00940	TRUE	TRUE	25	25	5300000	50000	15.685	0.7419	0	0	0	-0.043318
colo	09429490	1997	00945	TRUE	TRUE	25	25	15000000	79000	16.69	0.83167	0	0	0	-0.035984
colo	09429490	1997	00950	TRUE	TRUE	25	25	21000	340	10.021	0.86934	0	0	0	0
colo	09429490	1997	00955	TRUE	TRUE	25	25	510000	4400	13.123	0.89596	0	-0.064883	0.030399	0.039434
colo	09429490	1997	01000	TRUE	TRUE	25	25	120	4	4.6717	0.83067	0	0	0	0.060788
colo	09429490	1997	01005	TRUE	TRUE	20	20	5700	57	8.8418	1.0517	0	0	0	-0.040129
colo	09429490	1997	01010	FALSE	FALSE	20	1	.	.	.	.	.	.	.	.
colo	09429490	1997	01020	TRUE	TRUE	24	24	7700	80	9.0349	0.76387	0	0	0	0
colo	09429490	1997	01025	FALSE	FALSE	20	0	.	.	.	.	.	.	.	.
colo	09429490	1997	01030	TRUE	TRUE	20	12	110	12	4.4023	1.865	1.8163	0	0	0
colo	09429490	1997	01035	FALSE	FALSE	20	1	.	.	.	.	.	.	.	.
colo	09429490	1997	01040	TRUE	TRUE	20	12	86	11	4.2034	0.87054	-0.78742	0	0	0.093637
colo	09429490	1997	01046	FALSE	FALSE	25	1	.	.	.	.	.	.	.	.
colo	09429490	1997	01049	FALSE	FALSE	20	0	.	.	.	.	.	.	.	.
colo	09429490	1997	01056	TRUE	TRUE	20	15	110	11	4.5747	1.9166	1.41	-0.16365	0.43965	0
colo	09429490	1997	01060	TRUE	TRUE	20	20	380	62	5.9108	0.79574	0	0	0	0
colo	09429490	1997	01065	TRUE	TRUE	20	18	92	9	4.1714	1.135	0	0	0	0.12806
colo	09429490	1997	01075	FALSE	FALSE	20	0	.	.	.	.	.	.	.	.
colo	09429490	1997	01080	TRUE	TRUE	25	25	59000	450	11.124	0.895	0.10038	0	0	-0.017269
colo	09429490	1997	01085	FALSE	FALSE	25	0	.	.	.	.	.	.	.	.
colo	09429490	1997	01095	FALSE	FALSE	20	0	.	.	.	.	.	.	.	.
colo	09429490	1997	01106	TRUE	TRUE	20	18	160	25	5.1832	-0.92248	-4.9795	0	0	0
colo	09429490	1997	01130	TRUE	TRUE	25	25	2500	30	7.98	0.92218	0.23021	-0.015946	-0.042142	-0.021997
colo	09429490	1997	01145	TRUE	TRUE	25	23	99	5	4.871	1.201	0	0	0	-0.065553
colo	09429490	1997	22703	TRUE	TRUE	19	19	220	4	5.6606	1.0186	-0.35209	0.010849	0.074399	-0.048351
colo	09429490	1997	29801	TRUE	TRUE	24	24	8400000	140000	15.948	0.81876	0	0	0	0.031276
colo	09429490	1997	39086	TRUE	TRUE	25	25	8000000	37000	15.962	0.94205	0.16088	0.0034969	-0.025616	0.0060292
colo	09429490	1997	70300	TRUE	TRUE	25	25	39000000	200000	17.654	0.86238	0	0	0	-0.03031
colo	09429490	1997	80154	TRUE	TRUE	25	25	3500000	970000	14.507	5.2103	4.2926	0	0	0
colo	09522000	1996	00452	FALSE	FALSE	1	1	.	.	.	.	.	.	.	.
colo	09522000	1996	00453	TRUE	TRUE	26	26	3600000	26000	14.832	0.87751	0.020089	0.00044293	0.028921	0.00851
colo	09522000	1996	00608	TRUE	TRUE	26	24	1300	110	6.9917	0.31954	0	0	0	0
colo	09522000	1996	00613	TRUE	TRUE	26	18	280	46	5.1087	0.55624	0.46426	0	0	0
colo	09522000	1996	00623	TRUE	TRUE	26	22	4200	140	8.0896	0.8204	0	0	0	0
colo	09522000	1996	00625	TRUE	TRUE	26	23	5000	220	8.2355	0.59403	0.22838	0.11942	-0.020475	0
colo	09522000	1996	00631	TRUE	TRUE	25	25	6300	170	8.4647	0.68944	0	0	0	0.031827
colo	09522000	1996	00665	TRUE	TRUE	26	20	1000	280	6.3381	0.68298	0	0	0	0
colo	09522000	1996	00666	TRUE	TRUE	26	10	320	69	5.3411	1.353	-0.46075	-0.11382	0.57311	0
colo	09522000	1996	00671	TRUE	TRUE	26	20	88	12	4.0111	0.014066	0.43464	0	0	0
colo	09522000	1996	00915	TRUE	TRUE	26	26	1600000	13000	14.049	0.8843	0	0.012444	0.037653	0
colo	09522000	1996	00925	TRUE	TRUE	26	26	580000	3600	13.066	0.89158	0	-0.0086995	0.033343	-0.010208
colo	09522000	1996	00930	TRUE	TRUE	26	26	2400000	29000	14.57	0.75619	0	-0.02072	0.057584	-0.023304
colo	09522000	1996	00935	TRUE	TRUE	26	26	87000	1400	11.229	0.92194	0	0	0	-0.031479
colo	09522000	1996	00940	TRUE	TRUE	26	26	2300000	27000	14.564	0.72667	0	-0.0092398	0.059743	-0.025125
colo	09522000	1996	00945	TRUE	TRUE	26	26	5500000	35000	15.394	0.85491	0.022235	-0.0050919	0.018526	-0.030242
colo	09522000	1996	00950	TRUE	TRUE	26	26	8100	290	8.9194	0.88725	0	-0.015461	0.068635	-0.045561
colo	09522000	1996	00955	TRUE	TRUE	26	26	200000	1900	11.916	0.7813	0.044394	-0.035284	0.012946	0.017638
colo	09522000	1996	01000	TRUE	TRUE	26	26	44	1	3.5042	0.7491	0.16827	0.013166	-0.14306	0
colo	09522000	1996	01005	TRUE	TRUE	22	22	1900	21	7.3911	1.0814	-0.025	0	0	-0.047151
colo	09522000	1996	01010	FALSE	FALSE	22	0	.	.	.	.	.	.	.	.
colo	09522000	1996	01020	TRUE	TRUE	22	22	3100	52	7.9689	0.73379	0.043388	0	0	-0.029684
colo	09522000	1996	01025	FALSE	FALSE	22	0	.	.	.	.	.	.	.	.
colo	09522000	1996	01030	TRUE	TRUE	22	10	58	18	4.0393	1.2336	0	0	0	-0.26433
colo	09522000	1996	01035	FALSE	FALSE	22	0	.	.	.	.	.	.	.	.
colo	09522000	1996	01040	TRUE	TRUE	22	12	30	6	2.4616	0.8571	0	0	0	0.15413
colo	09522000	1996	01046	FALSE	FALSE	26	3	.	.	.	.	.	.	.	.
colo	09522000	1996	01049	FALSE	FALSE	21	0	.	.	.	.	.	.	.	.
colo	09522000	1996	01056	TRUE	TRUE	22	21	160	10	4.4206	0.084135	0	0.48143	0.79379	0.11339
colo	09522000	1996	01060	TRUE	TRUE	21	17	120	1	4.504	0.89579	0	-0.041055	0.036531	0
colo	09522000	1996	01065	TRUE	TRUE	22	17	38	5	3.244	1.2754	-0.26046	0	0	0
colo	09522000	1996	01075	FALSE	FALSE	22	0	.	.	.	.	.	.	.	.
colo	09522000	1996	01080	TRUE	TRUE	26	26	22000	220	9.8301	0.89779	0	-0.00014086	0.031184	-0.02276
colo	09522000	1996	01085	FALSE	FALSE	26	0	.	.	.	.	.	.	.	.
colo	09522000	1996	01095	FALSE	FALSE	21	3	.	.	.	.	.	.	.	.
colo	09522000	1996	01106	TRUE	TRUE	22	14	67	16	4.513	0.66017	0	0.51751	-0.81905	-0.29159
colo	09522000	1996	01130	TRUE	TRUE	26	26	1000	9	6.786	0.80569	0.030436	0	0	-0.028849
colo	09522000	1996	01145	TRUE	TRUE	26	25	39	2	3.5729	1.0365	0	0	0	-0.068927
colo	09522000	1996	22703	TRUE	TRUE	17	17	80	2	4.1443	1.0496	0	0	0	-0.034807
colo	09522000	1996	29801	TRUE	TRUE	22	22	3000000	18000	14.714	0.86868	0.030509	0	0	0
colo	09522000	1996	39086	TRUE	TRUE	26	26	3000000	21000	14.633	0.87807	0.019683	0.00040163	0.029739	0.0085059
colo	09522000	1996	70300	TRUE	TRUE	26	26	15000000	140000	16.401	0.83676	0	-0.024125	0.039446	-0.020965
colo	09522000	1996	80154	TRUE	TRUE	25	25	1600000	430000	692.63	1.1155	0	0	0	-0.33976
colum	12400520	1996	00452	FALSE	FALSE	0	0	.	.	.	.	.	.	.	.
colum	12400520	1996	00453	TRUE	TRUE	57	57	43000000	260000	17.606	0.91799	0	0.089052	0.029423	-0.018442
colum	12400520	1996	00608	TRUE	TRUE	56	42	9900	1600	9.522	-0.29866	0	-0.16391	-0.64592	-0.3124
colum	12400520	1996	00613	TRUE	TRUE	56	33	1600	290	8.0996	0.59388	0	-0.71918	-0.3716	-0.38632
colum	12400520	1996	00623	TRUE	TRUE	56	15	46000	4100	10.627	1.0111	0	0.018109	-0.25814	0
colum	12400520	1996	00625	TRUE	TRUE	56	19	56000	6000	10.167	0.85325	0	0.089743	-0.46051	0.17132
colum	12400520	1996	00631	TRUE	TRUE	56	54	48000	2100	10.982	0.95381	0	0.18238	0.30865	-0.11908
colum	12400520	1996	00665	TRUE	TRUE	56	25	7900	1000	9.227	0.78041	0	0.10298	-0.32509	-0.20351
colum	12400520	1996	00666	TRUE	TRUE	56	9	6300	1200	9.2471	0.86545	0	0	0	-0.30463
colum	12400520	1996	00671	TRUE	TRUE	56	29	1100	160	6.5928	0.94054	0	0.21808	-0.10863	0
colum	12400520	1996	00915	TRUE	TRUE	56	56	11000000	88000	50.83	0.90723	0	0.076197	0.039946	-0.017323
colum	12400520	1996	00925	TRUE	TRUE	56	56	2600000	19000	14.753	0.91987	0	0.1113	0.060525	0
colum	12400520	1996	00930	TRUE	TRUE	56	56	1000000	17000	13.817	0.86491	0	0.19882	-0.025802	0
colum	12400520	1996	00935	TRUE	TRUE	56	56	390000	4800	12.829	0.99694	0	0.064911	0.0088632	0
colum	12400520	1996	00940	TRUE	TRUE	55	55	480000	15000	-101.15	0.87639	0	0.26388	0.032581	0.05713
colum	12400520	1996	00945	TRUE	TRUE	55	55	4800000	51000	57.541	0.79003	0	0.038827	0.04825	-0.021111
colum	12400520	1996	00950	TRUE	TRUE	55	8	71000	7800	60.91	0.96311	0	0	0	-0.024974
colum	12400520	1996	00955	TRUE	TRUE	56	56	3200000	40000	14.91	1.0732	0	0.21931	-0.054997	0
colum	12400520	1996	01000	FALSE	FALSE	56	3	.	.	.	.	.	.	.	.
colum	12400520	1996	01005	TRUE	TRUE	45	45	19000	430	9.907	1.0233	0	0.18566	-0.0044542	0
colum	12400520	1996	01010	FALSE	FALSE	45	0	.	.	.	.	.	.	.	.
colum	12400520	1996	01020	FALSE	FALSE	53	6	.	.	.	.	.	.	.	.
colum	12400520	1996	01025	FALSE	FALSE	45	0	.	.	.	.	.	.	.	.
colum	12400520	1996	01030	TRUE	TRUE	45	10	780	45	6.5228	1.0343	0	0	0	0
colum	12400520	1996	01035	FALSE	FALSE	45	1	.	.	.	.	.	.	.	.
colum	12400520	1996	01040	TRUE	TRUE	45	21	790	65	6.8524	1.2017	0	0	0	-0.084414
colum	12400520	1996	01046	TRUE	TRUE	56	26	3900	330	8.1923	0.47028	0	0.46715	-0.68968	-0.083805
colum	12400520	1996	01049	FALSE	FALSE	45	0	.	.	.	.	.	.	.	.
colum	12400520	1996	01056	TRUE	TRUE	45	22	660	37	6.4631	0.35228	1.1788	0.31982	-0.084712	-0.051241
colum	12400520	1996	01060	FALSE	FALSE	45	0	.	.	.	.	.	.	.	.
colum	12400520	1996	01065	FALSE	FALSE	45	4	.	.	.	.	.	.	.	.
colum	12400520	1996	01075	FALSE	FALSE	43	1	.	.	.	.	.	.	.	.
colum	12400520	1996	01080	TRUE	TRUE	56	56	54000	740	10.899	0.9601	-0.19325	-0.027382	0.058671	0
colum	12400520	1996	01085	FALSE	FALSE	56	0	.	.	.	.	.	.	.	.
colum	12400520	1996	01095	FALSE	FALSE	45	0	.	.	.	.	.	.	.	.
colum	12400520	1996	01106	TRUE	TRUE	45	45	5000	250	8.4246	1.2501	0	-0.012873	-0.38789	0
colum	12400520	1996	01130	FALSE	FALSE	56	4	.	.	.	.	.	.	.	.
colum	12400520	1996	01145	FALSE	FALSE	56	0	.	.	.	.	.	.	.	.
colum	12400520	1996	22703	FALSE	FALSE	45	0	.	.	.	.	.	.	.	.
colum	12400520	1996	29801	TRUE	TRUE	56	56	38000000	610000	17.448	0.81188	-0.64967	0	0	0
colum	12400520	1996	39086	TRUE	TRUE	57	57	35000000	210000	17.407	0.92217	0	0.089302	0.029326	-0.017949
colum	12400520	1996	70300	TRUE	TRUE	56	56	49000000	480000	17.722	0.95442	0	0.087876	0.016401	-0.011367
colum	12400520	1996	80154	TRUE	TRUE	57	56	3700000	340000	14.797	2.3261	0	0.69232	-0.28831	-0.11492
colum	12472900	1996	00452	FALSE	FALSE	0	0	.	.	.	.	.	.	.	.
colum	12472900	1996	00453	TRUE	TRUE	45	45	51000000	490000	17.803	0.90916	0	0.073988	0.069998	0
colum	12472900	1996	00608	TRUE	TRUE	45	20	5900	1500	7.8408	1.2685	0	0	0	0
colum	12472900	1996	00613	TRUE	TRUE	45	34	2000	420	7.917	0.99038	0	-0.44199	-0.25013	-0.26861
colum	12472900	1996	00623	TRUE	TRUE	45	13	93000	6000	11.809	1.0911	0	0	0	-0.18768
colum	12472900	1996	00625	TRUE	TRUE	44	20	83000	5400	11.293	0.96736	0	-0.043783	-0.22724	0
colum	12472900	1996	00631	TRUE	TRUE	45	45	84000	4000	11.254	0.76729	0	0.4202	0.47139	0
colum	12472900	1996	00665	TRUE	TRUE	44	26	11000	1500	9.0252	1.1976	0	0.40176	-0.00062134	0
colum	12472900	1996	00666	TRUE	TRUE	45	7	6100	1600	8.2494	1.1279	1.3761	0	0	0
colum	12472900	1996	00671	TRUE	TRUE	45	30	2000	260	7.1775	1.4703	0.76862	0.049073	0.32772	0
colum	12472900	1996	00915	TRUE	TRUE	45	45	13000000	100000	16.481	0.85758	0	0.077899	0.077864	-0.013474
colum	12472900	1996	00925	TRUE	TRUE	45	45	3200000	33000	15.025	0.83668	0	0.115	0.081748	0
colum	12472900	1996	00930	TRUE	TRUE	45	45	1700000	20000	14.361	0.89721	0	0.14334	-0.034679	0
colum	12472900	1996	00935	TRUE	TRUE	45	45	580000	7200	13.313	0.94608	0	0.096004	0.027648	0
colum	12472900	1996	00940	TRUE	TRUE	45	45	780000	24000	13.594	0.84679	-0.22684	0.25616	0.024743	0
colum	12472900	1996	00945	TRUE	TRUE	45	45	6200000	120000	15.738	0.6941	0	0.14336	0.068916	-0.02969
colum	12472900	1996	00950	FALSE	FALSE	45	5	.	.	.	.	.	.	.	.
colum	12472900	1996	00955	TRUE	TRUE	45	45	4700000	69000	15.369	1.1799	0	0.17884	-0.10052	0
colum	12472900	1996	01000	FALSE	FALSE	45	4	.	.	.	.	.	.	.	.
colum	12472900	1996	01005	TRUE	TRUE	25	25	21000	720	10.116	1.0123	0	0	0	-0.056738
colum	12472900	1996	01010	FALSE	FALSE	25	0	.	.	.	.	.	.	.	.
colum	12472900	1996	01020	FALSE	FALSE	44	5	.	.	.	.	.	.	.	.
colum	12472900	1996	01025	FALSE	FALSE	25	0	.	.	.	.	.	.	.	.
colum	12472900	1996	01030	TRUE	TRUE	25	7	960	79	6.7591	1.0279	0	0	0	0
colum	12472900	1996	01035	FALSE	FALSE	25	0	.	.	.	.	.	.	.	.
colum	12472900	1996	01040	TRUE	TRUE	25	18	1300	150	6.9175	0.46521	0	0.34836	-0.39001	0
colum	12472900	1996	01046	TRUE	TRUE	45	21	8100	1400	8.8937	0.94821	0	0.56619	-0.51764	-0.13269
colum	12472900	1996	01049	FALSE	FALSE	25	0	.	.	.	.	.	.	.	.
colum	12472900	1996	01056	TRUE	TRUE	25	10	1300	280	6.868	1.4467	0	0	0	0
colum	12472900	1996	01060	FALSE	FALSE	25	0	.	.	.	.	.	.	.	.
colum	12472900	1996	01065	FALSE	FALSE	25	5	.	.	.	.	.	.	.	.
colum	12472900	1996	01075	FALSE	FALSE	25	0	.	.	.	.	.	.	.	.
colum	12472900	1996	01080	TRUE	TRUE	45	45	68000	800	11.17	0.73121	0	0.058339	0.059541	0
colum	12472900	1996	01085	FALSE	FALSE	45	0	.	.	.	.	.	.	.	.
colum	12472900	1996	01095	FALSE	FALSE	25	0	.	.	.	.	.	.	.	.
colum	12472900	1996	01106	TRUE	TRUE	25	25	7200	2400	8.4487	2.1382	0	0	0	0
colum	12472900	1996	01130	FALSE	FALSE	45	2	.	.	.	.	.	.	.	.
colum	12472900	1996	01145	FALSE	FALSE	45	1	.	.	.	.	.	.	.	.
colum	12472900	1996	22703	FALSE	FALSE	25	0	.	.	.	.	.	.	.	.
colum	12472900	1996	29801	TRUE	TRUE	45	45	45000000	390000	17.7	0.88157	0	0.077735	0.060011	-0.014331
colum	12472900	1996	39086	TRUE	TRUE	45	45	42000000	410000	17.603	0.91003	0	0.069726	0.070639	0
colum	12472900	1996	70300	TRUE	TRUE	45	45	63000000	910000	18.078	0.909	-0.10957	0.085782	0.026246	-0.029069
colum	12472900	1996	80154	TRUE	TRUE	45	43	2800000	200000	14.488	1.8337	0.66677	0.035169	-0.31964	0
colum	13353200	1996	00452	FALSE	FALSE	0	0	.	.	.	.	.	.	.	.
colum	13353200	1996	00453	TRUE	TRUE	68	68	27000000	930000	16.993	0.78142	0.099385	0.091769	0.39044	0.030677
colum	13353200	1996	00608	TRUE	TRUE	68	52	7300	890	8.8803	0.9821	0	0.36877	0.29492	-0.21973
colum	13353200	1996	00613	TRUE	TRUE	68	58	3300	380	8.499	0.83472	0.33977	0	0	-0.29414
colum	13353200	1996	00623	TRUE	TRUE	67	39	51000	3000	11.166	0.84574	0	0	0	-0.11722
colum	13353200	1996	00625	TRUE	TRUE	68	53	87000	4500	11.224	1.132	0	0.12549	0.13805	0.014762
colum	13353200	1996	00631	TRUE	TRUE	68	68	160000	11000	11.767	0.85303	0.21162	0.47569	1.1229	-0.076042
colum	13353200	1996	00665	TRUE	TRUE	68	65	22000	1600	9.6736	1.3118	0.29577	0.16148	0.62575	0
colum	13353200	1996	00666	TRUE	TRUE	67	58	11000	680	8.9332	0.86538	0.32359	0.26705	0.67753	0
colum	13353200	1996	00671	TRUE	TRUE	68	66	9600	680	8.9335	1.1208	0	-0.058351	1.0336	0
colum	13353200	1996	00915	TRUE	TRUE	68	68	5900000	230000	15.544	0.7702	0.099836	0.12669	0.36472	0
colum	13353200	1996	00925	TRUE	TRUE	68	68	1900000	75000	14.252	0.73829	0.12606	0.1354	0.48575	0.041619
colum	13353200	1996	00930	TRUE	TRUE	67	67	3800000	140000	14.942	0.71527	0.17319	0.086288	0.48486	0.042991
colum	13353200	1996	00935	TRUE	TRUE	67	67	660000	18000	13.373	0.80701	0.11576	0.05516	0.36925	0
colum	13353200	1996	00940	TRUE	TRUE	68	68	2100000	100000	14.321	0.67443	0.14207	0.17493	0.55427	0.045971
colum	13353200	1996	00945	TRUE	TRUE	68	68	5000000	250000	15.318	0.65425	0.20792	0.13346	0.49814	0
colum	13353200	1996	00950	TRUE	TRUE	68	68	92000	3200	11.45	0.77952	0	0.058908	0.31532	0
colum	13353200	1996	00955	TRUE	TRUE	67	67	5600000	78000	15.46	0.95916	0.068511	0.23776	0.31692	0
colum	13353200	1996	01000	TRUE	TRUE	65	58	640	24	6.2342	0.90496	0.16681	-0.1215	0.41725	0.057007
colum	13353200	1996	01005	TRUE	TRUE	42	42	7700	310	8.8743	0.85764	0	0.047348	0.3431	0.072556
colum	13353200	1996	01010	FALSE	FALSE	41	0	.	.	.	.	.	.	.	.
colum	13353200	1996	01020	TRUE	TRUE	62	57	9400	410	9.1399	0.75956	0	0.042117	0.56816	0
colum	13353200	1996	01025	FALSE	FALSE	41	0	.	.	.	.	.	.	.	.
colum	13353200	1996	01030	TRUE	TRUE	42	12	510	62	6.1074	0.74969	0	0.13667	0.12378	0
colum	13353200	1996	01035	FALSE	FALSE	42	0	.	.	.	.	.	.	.	.
colum	13353200	1996	01040	TRUE	TRUE	41	21	920	190	5.7504	0.8366	-0.24766	0	0	0.30387
colum	13353200	1996	01046	TRUE	TRUE	68	48	11000	2200	9.3871	1.4386	-0.34915	0	0	-0.22301
colum	13353200	1996	01049	FALSE	FALSE	41	0	.	.	.	.	.	.	.	.
colum	13353200	1996	01056	TRUE	TRUE	43	36	800	83	7.3674	1.7306	0	-0.46413	0.42552	-0.23439
colum	13353200	1996	01060	TRUE	TRUE	42	27	480	58	6.3039	0.9743	0	-0.3428	0.24989	0
colum	13353200	1996	01065	TRUE	TRUE	42	12	510	140	6.9622	0.76128	0	0	0	-0.36158
colum	13353200	1996	01075	FALSE	FALSE	42	0	.	.	.	.	.	.	.	.
colum	13353200	1996	01080	TRUE	TRUE	66	66	36000	1200	10.458	0.76713	0.10746	0.092978	0.3099	0
colum	13353200	1996	01085	TRUE	TRUE	66	9	2100	240	7.3759	1.1555	0.19534	-0.019086	0.21961	0.047066
colum	13353200	1996	01095	FALSE	FALSE	40	0	.	.	.	.	.	.	.	.
colum	13353200	1996	01106	TRUE	TRUE	42	41	8400	2100	9.9668	1.6781	0	0	0	-0.67236
colum	13353200	1996	01130	TRUE	TRUE	66	58	3000	120	7.885	0.73856	0.16076	0.14568	0.35928	0
colum	13353200	1996	01145	FALSE	FALSE	66	0	.	.	.	.	.	.	.	.
colum	13353200	1996	22703	TRUE	TRUE	40	16	410	56	6.0205	0.95805	0.2966	0.0028288	0.42315	0
colum	13353200	1996	29801	TRUE	TRUE	64	64	24000000	680000	17.031	0.86911	0	-0.0081952	0.44365	0
colum	13353200	1996	39086	TRUE	TRUE	68	68	22000000	760000	16.794	0.78087	0.10022	0.092848	0.39035	0.030349
colum	13353200	1996	70300	TRUE	TRUE	67	67	41000000	1300000	17.409	0.84177	0.13748	0.085424	0.40692	0.024671
colum	13353200	1996	80154	TRUE	TRUE	67	67	5900000	470000	15.217	2.2439	0	-0.32072	0.24306	0
colum	14128910	1997	00452	FALSE	FALSE	0	0	.	.	.	.	.	.	.	.
colum	14128910	1997	00453	TRUE	TRUE	46	46	81000000	1200000	18.419	0.75903	-0.14874	0.1684	0.10953	-0.033275
colum	14128910	1997	00608	TRUE	TRUE	46	27	11000	1900	8.5953	0.44398	0	0	0	0
colum	14128910	1997	00613	TRUE	TRUE	46	42	4400	570	8.7847	1.0578	0	0	0	-0.23719
colum	14128910	1997	00623	TRUE	TRUE	46	21	110000	7500	11.636	0.62996	0	0.052894	-0.33853	0
colum	14128910	1997	00625	TRUE	TRUE	46	31	210000	19000	12.185	1.4386	0	0	0	0.044294
colum	14128910	1997	00631	TRUE	TRUE	46	46	290000	18000	12.712	1.0533	0	0.55936	0.8934	-0.12595
colum	14128910	1997	00665	TRUE	TRUE	46	43	41000	4600	10.588	1.7111	0	0.16516	0.2811	0
colum	14128910	1997	00666	TRUE	TRUE	46	31	18000	1700	9.7675	1.5103	0	-0.026621	0.48225	0
colum	14128910	1997	00671	TRUE	TRUE	46	45	14000	1500	9.8336	1.2006	0	0.2321	0.50701	-0.16357
colum	14128910	1997	00915	TRUE	TRUE	46	46	19000000	240000	16.932	0.72739	0	0.15379	0.1046	-0.026849
colum	14128910	1997	00925	TRUE	TRUE	46	46	5300000	87000	15.654	0.69296	-0.13407	0.19926	0.15224	-0.023261
colum	14128910	1997	00930	TRUE	TRUE	46	46	6300000	180000	15.713	0.72203	0	0.27582	0.27038	0
colum	14128910	1997	00935	TRUE	TRUE	46	46	1400000	29000	14.342	0.85173	0	0.19839	0.13723	-0.049727
